from,to,count
LAMBAYE,ORKADIERE,0
LAMBAYE,OURO SIDY,0
BABA GARAGE,PARCELLES ASSAINIES,1
BABA GARAGE,ALMADIES,0
BABA GARAGE,GRAND DAKAR,2
BABA GARAGE,DAKAR PLATEAU,3
BABA GARAGE,GUEDIAWAYE,3
BABA GARAGE,PIKINE DAGOUDANE,2
BABA GARAGE,THIAROYE,1
BABA GARAGE,NIAYES,0
BABA GARAGE,RUFISQUE,0
BABA GARAGE,BAMBILOR,0
BABA GARAGE,KEUR MOUSSA,0
BABA GARAGE,SINDIA,0
BABA GARAGE,NOTTO,0
BABA GARAGE,THIENABA,0
BABA GARAGE,PAMBAL,0
BABA GARAGE,MEOUANE,1
BABA GARAGE,MERINA DAKHAR,2
BABA GARAGE,NIAKHENE,0
BABA GARAGE,THIES SUD,0
BABA GARAGE,THIES NORD,0
BABA GARAGE,FISSEL,0
BABA GARAGE,SESSENE,0
BABA GARAGE,TAIF,0
BABA GARAGE,KAEL,0
BABA GARAGE,NDAME,3
BABA GARAGE,NDOULO,1
BABA GARAGE,NDINDY,0
BABA GARAGE,NGOYE,0
BABA GARAGE,LAMBAYE,0
BABA GARAGE,BABA GARAGE,111
BABA GARAGE,COLOBANE,0
BABA GARAGE,NIAKHAR,0
BABA GARAGE,TATTAGUINE,0
BABA GARAGE,OUADIOUR,0
BABA GARAGE,NDIOB,0
BABA GARAGE,FIMELA,0
BABA GARAGE,NIODIOR,0
BABA GARAGE,TOUBACOUTA,0
BABA GARAGE,DJILOR,0
BABA GARAGE,SAKAL,0
BABA GARAGE,MEUR MOMAR SARR,0
BABA GARAGE,MBEDIENE,0
BABA GARAGE,COKI,0
BABA GARAGE,SAGATTA GUETH I,0
BABA GARAGE,SAGATTA GUETH II,0
BABA GARAGE,DAROU MOUSTY,0
BABA GARAGE,SAGATTA DJOLOF,0
BABA GARAGE,YANG YANG,0
BABA GARAGE,DODJI,0
BABA GARAGE,BARKEDJI,0
BABA GARAGE,MBADAKHOUNE,0
BABA GARAGE,NGUELOU,1
BABA GARAGE,NGOTHIE,0
BABA GARAGE,KOUMBAL,0
BABA GARAGE,NDIEDIENG,0
BABA GARAGE,PAOS KOTO,0
BABA GARAGE,WACK NGOUNA,0
BABA GARAGE,MEDINA SABAKH,0
BABA GARAGE,GNIBY,0
BABA GARAGE,DAROU MINAME II,0
BABA GARAGE,KATAKELKEUR MBOUCKI,0
BABA GARAGE,KEUR MBOUCKI,0
BABA GARAGE,SAGNA,0
BABA GARAGE,IDA MOURIDE,0
BABA GARAGE,MISSIRAH WADENE,0
BABA GARAGE,LOUR ESCALE,0
BABA GARAGE,MABO,0
BABA GARAGE,MBANE,0
BABA GARAGE,SALDE,0
BABA GARAGE,NDIAYE MBERESS,0
BABA GARAGE,GAMADJI SARRE,0
BABA GARAGE,CAS CAS,0
BABA GARAGE,RAO,0
BABA GARAGE,THILE BOUBACAR,0
BABA GARAGE,FAFACOUROU,0
BABA GARAGE,MAMPATIM,0
BABA GARAGE,NDORNA,0
BABA GARAGE,BONCONTO,0
BABA GARAGE,NIAMING,0
BABA GARAGE,DIOULACOLON,0
BABA GARAGE,SARE COLY SALE,0
BABA GARAGE,PAKOUR,0
BABA GARAGE,SARE BIDJI,0
BABA GARAGE,DJIBANAR,0
BABA GARAGE,DJIREDJI,0
BABA GARAGE,DIAROUME,0
BABA GARAGE,BONA,0
BABA GARAGE,KARANTABA,0
BABA GARAGE,DIENDE,0
BABA GARAGE,BOGHAL,0
BABA GARAGE,SIMBANDI BRASSOU,0
BABA GARAGE,DJIBABOUYA,0
BABA GARAGE,CABROUSSE,0
BABA GARAGE,LOUDIA OUOLOF,0
BABA GARAGE,SINDIAN,0
BABA GARAGE,TENGHORY,0
BABA GARAGE,KATABA I,0
BABA GARAGE,TENDOUCK,0
BABA GARAGE,NYASSIA,0
BABA GARAGE,NIAGUIS,0
BABA GARAGE,BANDAFASSI,0
BABA GARAGE,BEMBOU,0
BABA GARAGE,DAKATELY,0
BABA GARAGE,DAR SALAM,0
BABA GARAGE,FONGOLIMBI,0
BABA GARAGE,SABODALA,0
BABA GARAGE,KOUSSANAR,0
BABA GARAGE,MISSIRAH,0
BABA GARAGE,MAKACOULIBANTANG,0
BABA GARAGE,KOUTHIABA OUOLOF,0
BABA GARAGE,BAMBA NDIAYENE,0
BABA GARAGE,KOULOR,0
BABA GARAGE,DIANKE MAKHA,0
BABA GARAGE,BALA,0
BABA GARAGE,BOYNGUEL BAMBA,0
BABA GARAGE,MOUDERY,0
BABA GARAGE,KENIEBA,0
BABA GARAGE,BELE,0
BABA GARAGE,OGO,0
BABA GARAGE,AGNAM CIVOL,0
BABA GARAGE,VELINGARA,0
BABA GARAGE,ORKADIERE,0
BABA GARAGE,OURO SIDY,0
COLOBANE,PARCELLES ASSAINIES,1
COLOBANE,ALMADIES,0
COLOBANE,GRAND DAKAR,2
COLOBANE,DAKAR PLATEAU,2
COLOBANE,GUEDIAWAYE,0
COLOBANE,PIKINE DAGOUDANE,2
COLOBANE,THIAROYE,0
COLOBANE,NIAYES,0
COLOBANE,RUFISQUE,0
COLOBANE,BAMBILOR,0
COLOBANE,KEUR MOUSSA,0
COLOBANE,SINDIA,0
COLOBANE,NOTTO,0
COLOBANE,THIENABA,1
COLOBANE,PAMBAL,0
COLOBANE,MEOUANE,1
COLOBANE,MERINA DAKHAR,0
COLOBANE,NIAKHENE,0
COLOBANE,THIES SUD,0
COLOBANE,THIES NORD,0
COLOBANE,FISSEL,0
COLOBANE,SESSENE,0
COLOBANE,TAIF,0
COLOBANE,KAEL,0
COLOBANE,NDAME,5
COLOBANE,NDOULO,0
COLOBANE,NDINDY,0
COLOBANE,NGOYE,0
COLOBANE,LAMBAYE,0
COLOBANE,BABA GARAGE,0
COLOBANE,COLOBANE,72
COLOBANE,NIAKHAR,0
COLOBANE,TATTAGUINE,0
COLOBANE,OUADIOUR,0
COLOBANE,NDIOB,0
COLOBANE,FIMELA,0
COLOBANE,NIODIOR,0
COLOBANE,TOUBACOUTA,0
COLOBANE,DJILOR,0
COLOBANE,SAKAL,0
COLOBANE,MEUR MOMAR SARR,0
COLOBANE,MBEDIENE,0
COLOBANE,COKI,0
COLOBANE,SAGATTA GUETH I,0
COLOBANE,SAGATTA GUETH II,0
COLOBANE,DAROU MOUSTY,1
COLOBANE,SAGATTA DJOLOF,0
COLOBANE,YANG YANG,1
COLOBANE,DODJI,0
COLOBANE,BARKEDJI,0
COLOBANE,MBADAKHOUNE,0
COLOBANE,NGUELOU,2
COLOBANE,NGOTHIE,0
COLOBANE,KOUMBAL,0
COLOBANE,NDIEDIENG,0
COLOBANE,PAOS KOTO,0
COLOBANE,WACK NGOUNA,0
COLOBANE,MEDINA SABAKH,0
COLOBANE,GNIBY,0
COLOBANE,DAROU MINAME II,0
COLOBANE,KATAKELKEUR MBOUCKI,0
COLOBANE,KEUR MBOUCKI,0
COLOBANE,SAGNA,0
COLOBANE,IDA MOURIDE,0
COLOBANE,MISSIRAH WADENE,0
COLOBANE,LOUR ESCALE,0
COLOBANE,MABO,0
COLOBANE,MBANE,0
COLOBANE,SALDE,0
COLOBANE,NDIAYE MBERESS,0
COLOBANE,GAMADJI SARRE,0
COLOBANE,CAS CAS,0
COLOBANE,RAO,0
COLOBANE,THILE BOUBACAR,0
COLOBANE,FAFACOUROU,0
COLOBANE,MAMPATIM,0
COLOBANE,NDORNA,0
COLOBANE,BONCONTO,0
COLOBANE,NIAMING,0
COLOBANE,DIOULACOLON,0
COLOBANE,SARE COLY SALE,0
COLOBANE,PAKOUR,0
COLOBANE,SARE BIDJI,0
COLOBANE,DJIBANAR,0
COLOBANE,DJIREDJI,0
COLOBANE,DIAROUME,0
COLOBANE,BONA,0
COLOBANE,KARANTABA,0
COLOBANE,DIENDE,0
COLOBANE,BOGHAL,0
COLOBANE,SIMBANDI BRASSOU,0
COLOBANE,DJIBABOUYA,0
COLOBANE,CABROUSSE,0
COLOBANE,LOUDIA OUOLOF,0
COLOBANE,SINDIAN,0
COLOBANE,TENGHORY,0
COLOBANE,KATABA I,0
COLOBANE,TENDOUCK,0
COLOBANE,NYASSIA,0
COLOBANE,NIAGUIS,0
COLOBANE,BANDAFASSI,0
COLOBANE,BEMBOU,0
COLOBANE,DAKATELY,0
COLOBANE,DAR SALAM,0
COLOBANE,FONGOLIMBI,0
COLOBANE,SABODALA,0
COLOBANE,KOUSSANAR,0
COLOBANE,MISSIRAH,0
COLOBANE,MAKACOULIBANTANG,0
COLOBANE,KOUTHIABA OUOLOF,0
COLOBANE,BAMBA NDIAYENE,0
COLOBANE,KOULOR,0
COLOBANE,DIANKE MAKHA,0
COLOBANE,BALA,0
COLOBANE,BOYNGUEL BAMBA,0
COLOBANE,MOUDERY,0
COLOBANE,KENIEBA,0
COLOBANE,BELE,0
COLOBANE,OGO,0
COLOBANE,AGNAM CIVOL,0
COLOBANE,VELINGARA,0
COLOBANE,ORKADIERE,0
COLOBANE,OURO SIDY,0
NIAKHAR,PARCELLES ASSAINIES,6
NIAKHAR,ALMADIES,1
NIAKHAR,GRAND DAKAR,5
NIAKHAR,DAKAR PLATEAU,4
NIAKHAR,GUEDIAWAYE,3
NIAKHAR,PIKINE DAGOUDANE,4
NIAKHAR,THIAROYE,4
NIAKHAR,NIAYES,2
NIAKHAR,RUFISQUE,0
NIAKHAR,BAMBILOR,2
NIAKHAR,KEUR MOUSSA,1
NIAKHAR,SINDIA,2
NIAKHAR,NOTTO,0
NIAKHAR,THIENABA,0
NIAKHAR,PAMBAL,0
NIAKHAR,MEOUANE,0
NIAKHAR,MERINA DAKHAR,0
NIAKHAR,NIAKHENE,0
NIAKHAR,THIES SUD,0
NIAKHAR,THIES NORD,1
NIAKHAR,FISSEL,0
NIAKHAR,SESSENE,1
NIAKHAR,TAIF,0
NIAKHAR,KAEL,0
NIAKHAR,NDAME,0
NIAKHAR,NDOULO,1
NIAKHAR,NDINDY,0
NIAKHAR,NGOYE,0
NIAKHAR,LAMBAYE,0
NIAKHAR,BABA GARAGE,0
NIAKHAR,COLOBANE,0
NIAKHAR,NIAKHAR,234
NIAKHAR,TATTAGUINE,2
NIAKHAR,OUADIOUR,1
NIAKHAR,NDIOB,4
NIAKHAR,FIMELA,0
NIAKHAR,NIODIOR,0
NIAKHAR,TOUBACOUTA,0
NIAKHAR,DJILOR,0
NIAKHAR,SAKAL,0
NIAKHAR,MEUR MOMAR SARR,0
NIAKHAR,MBEDIENE,0
NIAKHAR,COKI,0
NIAKHAR,SAGATTA GUETH I,0
NIAKHAR,SAGATTA GUETH II,0
NIAKHAR,DAROU MOUSTY,0
NIAKHAR,SAGATTA DJOLOF,0
NIAKHAR,YANG YANG,0
NIAKHAR,DODJI,0
NIAKHAR,BARKEDJI,0
NIAKHAR,MBADAKHOUNE,0
NIAKHAR,NGUELOU,0
NIAKHAR,NGOTHIE,0
NIAKHAR,KOUMBAL,3
NIAKHAR,NDIEDIENG,0
NIAKHAR,PAOS KOTO,0
NIAKHAR,WACK NGOUNA,0
NIAKHAR,MEDINA SABAKH,0
NIAKHAR,GNIBY,0
NIAKHAR,DAROU MINAME II,0
NIAKHAR,KATAKELKEUR MBOUCKI,0
NIAKHAR,KEUR MBOUCKI,0
NIAKHAR,SAGNA,0
NIAKHAR,IDA MOURIDE,0
NIAKHAR,MISSIRAH WADENE,0
NIAKHAR,LOUR ESCALE,0
NIAKHAR,MABO,1
NIAKHAR,MBANE,0
NIAKHAR,SALDE,0
NIAKHAR,NDIAYE MBERESS,0
NIAKHAR,GAMADJI SARRE,0
NIAKHAR,CAS CAS,0
NIAKHAR,RAO,1
NIAKHAR,THILE BOUBACAR,0
NIAKHAR,FAFACOUROU,0
NIAKHAR,MAMPATIM,0
NIAKHAR,NDORNA,0
NIAKHAR,BONCONTO,0
NIAKHAR,NIAMING,0
NIAKHAR,DIOULACOLON,0
NIAKHAR,SARE COLY SALE,0
NIAKHAR,PAKOUR,0
NIAKHAR,SARE BIDJI,0
NIAKHAR,DJIBANAR,0
NIAKHAR,DJIREDJI,0
NIAKHAR,DIAROUME,0
NIAKHAR,BONA,0
NIAKHAR,KARANTABA,0
NIAKHAR,DIENDE,0
NIAKHAR,BOGHAL,0
NIAKHAR,SIMBANDI BRASSOU,0
NIAKHAR,DJIBABOUYA,0
NIAKHAR,CABROUSSE,0
NIAKHAR,LOUDIA OUOLOF,0
NIAKHAR,SINDIAN,0
NIAKHAR,TENGHORY,0
NIAKHAR,KATABA I,0
NIAKHAR,TENDOUCK,0
NIAKHAR,NYASSIA,0
NIAKHAR,NIAGUIS,0
NIAKHAR,BANDAFASSI,0
NIAKHAR,BEMBOU,0
NIAKHAR,DAKATELY,0
NIAKHAR,DAR SALAM,0
NIAKHAR,FONGOLIMBI,0
NIAKHAR,SABODALA,0
NIAKHAR,KOUSSANAR,0
NIAKHAR,MISSIRAH,0
NIAKHAR,MAKACOULIBANTANG,0
NIAKHAR,KOUTHIABA OUOLOF,0
NIAKHAR,BAMBA NDIAYENE,0
NIAKHAR,KOULOR,0
NIAKHAR,DIANKE MAKHA,0
NIAKHAR,BALA,0
NIAKHAR,BOYNGUEL BAMBA,0
NIAKHAR,MOUDERY,0
NIAKHAR,KENIEBA,0
NIAKHAR,BELE,0
NIAKHAR,OGO,0
NIAKHAR,AGNAM CIVOL,0
NIAKHAR,VELINGARA,0
NIAKHAR,ORKADIERE,0
NIAKHAR,OURO SIDY,0
TATTAGUINE,PARCELLES ASSAINIES,15
TATTAGUINE,ALMADIES,8
TATTAGUINE,GRAND DAKAR,15
TATTAGUINE,DAKAR PLATEAU,12
TATTAGUINE,GUEDIAWAYE,1
TATTAGUINE,PIKINE DAGOUDANE,4
TATTAGUINE,THIAROYE,6
TATTAGUINE,NIAYES,4
TATTAGUINE,RUFISQUE,2
TATTAGUINE,BAMBILOR,2
TATTAGUINE,KEUR MOUSSA,0
TATTAGUINE,SINDIA,9
TATTAGUINE,NOTTO,0
TATTAGUINE,THIENABA,1
TATTAGUINE,PAMBAL,1
TATTAGUINE,MEOUANE,0
TATTAGUINE,MERINA DAKHAR,0
TATTAGUINE,NIAKHENE,0
TATTAGUINE,THIES SUD,0
TATTAGUINE,THIES NORD,1
TATTAGUINE,FISSEL,0
TATTAGUINE,SESSENE,7
TATTAGUINE,TAIF,0
TATTAGUINE,KAEL,0
TATTAGUINE,NDAME,1
TATTAGUINE,NDOULO,4
TATTAGUINE,NDINDY,0
TATTAGUINE,NGOYE,0
TATTAGUINE,LAMBAYE,0
TATTAGUINE,BABA GARAGE,0
TATTAGUINE,COLOBANE,1
TATTAGUINE,NIAKHAR,3
TATTAGUINE,TATTAGUINE,671
TATTAGUINE,OUADIOUR,0
TATTAGUINE,NDIOB,2
TATTAGUINE,FIMELA,2
TATTAGUINE,NIODIOR,1
TATTAGUINE,TOUBACOUTA,0
TATTAGUINE,DJILOR,0
TATTAGUINE,SAKAL,0
TATTAGUINE,MEUR MOMAR SARR,0
TATTAGUINE,MBEDIENE,0
TATTAGUINE,COKI,0
TATTAGUINE,SAGATTA GUETH I,0
TATTAGUINE,SAGATTA GUETH II,0
TATTAGUINE,DAROU MOUSTY,1
TATTAGUINE,SAGATTA DJOLOF,0
TATTAGUINE,YANG YANG,0
TATTAGUINE,DODJI,0
TATTAGUINE,BARKEDJI,0
TATTAGUINE,MBADAKHOUNE,0
TATTAGUINE,NGUELOU,0
TATTAGUINE,NGOTHIE,0
TATTAGUINE,KOUMBAL,2
TATTAGUINE,NDIEDIENG,0
TATTAGUINE,PAOS KOTO,0
TATTAGUINE,WACK NGOUNA,0
TATTAGUINE,MEDINA SABAKH,0
TATTAGUINE,GNIBY,0
TATTAGUINE,DAROU MINAME II,0
TATTAGUINE,KATAKELKEUR MBOUCKI,0
TATTAGUINE,KEUR MBOUCKI,0
TATTAGUINE,SAGNA,0
TATTAGUINE,IDA MOURIDE,0
TATTAGUINE,MISSIRAH WADENE,0
TATTAGUINE,LOUR ESCALE,0
TATTAGUINE,MABO,0
TATTAGUINE,MBANE,0
TATTAGUINE,SALDE,0
TATTAGUINE,NDIAYE MBERESS,2
TATTAGUINE,GAMADJI SARRE,0
TATTAGUINE,CAS CAS,0
TATTAGUINE,RAO,1
TATTAGUINE,THILE BOUBACAR,0
TATTAGUINE,FAFACOUROU,0
TATTAGUINE,MAMPATIM,0
TATTAGUINE,NDORNA,0
TATTAGUINE,BONCONTO,0
TATTAGUINE,NIAMING,0
TATTAGUINE,DIOULACOLON,0
TATTAGUINE,SARE COLY SALE,0
TATTAGUINE,PAKOUR,0
TATTAGUINE,SARE BIDJI,0
TATTAGUINE,DJIBANAR,0
TATTAGUINE,DJIREDJI,0
TATTAGUINE,DIAROUME,0
TATTAGUINE,BONA,0
TATTAGUINE,KARANTABA,0
TATTAGUINE,DIENDE,0
TATTAGUINE,BOGHAL,0
TATTAGUINE,SIMBANDI BRASSOU,0
TATTAGUINE,DJIBABOUYA,0
TATTAGUINE,CABROUSSE,1
TATTAGUINE,LOUDIA OUOLOF,0
TATTAGUINE,SINDIAN,0
TATTAGUINE,TENGHORY,0
TATTAGUINE,KATABA I,0
TATTAGUINE,TENDOUCK,0
TATTAGUINE,NYASSIA,0
TATTAGUINE,NIAGUIS,1
TATTAGUINE,BANDAFASSI,0
TATTAGUINE,BEMBOU,0
TATTAGUINE,DAKATELY,0
TATTAGUINE,DAR SALAM,0
TATTAGUINE,FONGOLIMBI,0
TATTAGUINE,SABODALA,0
TATTAGUINE,KOUSSANAR,0
TATTAGUINE,MISSIRAH,0
TATTAGUINE,MAKACOULIBANTANG,0
TATTAGUINE,KOUTHIABA OUOLOF,0
TATTAGUINE,BAMBA NDIAYENE,1
TATTAGUINE,KOULOR,0
TATTAGUINE,DIANKE MAKHA,0
TATTAGUINE,BALA,0
TATTAGUINE,BOYNGUEL BAMBA,0
TATTAGUINE,MOUDERY,0
TATTAGUINE,KENIEBA,0
TATTAGUINE,BELE,0
TATTAGUINE,OGO,1
TATTAGUINE,AGNAM CIVOL,0
TATTAGUINE,VELINGARA,0
TATTAGUINE,ORKADIERE,0
TATTAGUINE,OURO SIDY,0
OUADIOUR,PARCELLES ASSAINIES,3
OUADIOUR,ALMADIES,0
OUADIOUR,GRAND DAKAR,1
OUADIOUR,DAKAR PLATEAU,0
OUADIOUR,GUEDIAWAYE,0
OUADIOUR,PIKINE DAGOUDANE,3
OUADIOUR,THIAROYE,3
OUADIOUR,NIAYES,2
OUADIOUR,RUFISQUE,0
OUADIOUR,BAMBILOR,2
OUADIOUR,KEUR MOUSSA,0
OUADIOUR,SINDIA,1
OUADIOUR,NOTTO,0
OUADIOUR,THIENABA,1
OUADIOUR,PAMBAL,0
OUADIOUR,MEOUANE,3
OUADIOUR,MERINA DAKHAR,0
OUADIOUR,NIAKHENE,0
OUADIOUR,THIES SUD,0
OUADIOUR,THIES NORD,0
OUADIOUR,FISSEL,0
OUADIOUR,SESSENE,0
OUADIOUR,TAIF,0
OUADIOUR,KAEL,0
OUADIOUR,NDAME,5
OUADIOUR,NDOULO,1
OUADIOUR,NDINDY,0
OUADIOUR,NGOYE,0
OUADIOUR,LAMBAYE,0
OUADIOUR,BABA GARAGE,0
OUADIOUR,COLOBANE,1
OUADIOUR,NIAKHAR,0
OUADIOUR,TATTAGUINE,1
OUADIOUR,OUADIOUR,135
OUADIOUR,NDIOB,1
OUADIOUR,FIMELA,0
OUADIOUR,NIODIOR,0
OUADIOUR,TOUBACOUTA,1
OUADIOUR,DJILOR,1
OUADIOUR,SAKAL,0
OUADIOUR,MEUR MOMAR SARR,0
OUADIOUR,MBEDIENE,0
OUADIOUR,COKI,0
OUADIOUR,SAGATTA GUETH I,0
OUADIOUR,SAGATTA GUETH II,0
OUADIOUR,DAROU MOUSTY,0
OUADIOUR,SAGATTA DJOLOF,2
OUADIOUR,YANG YANG,0
OUADIOUR,DODJI,0
OUADIOUR,BARKEDJI,0
OUADIOUR,MBADAKHOUNE,1
OUADIOUR,NGUELOU,0
OUADIOUR,NGOTHIE,1
OUADIOUR,KOUMBAL,1
OUADIOUR,NDIEDIENG,0
OUADIOUR,PAOS KOTO,0
OUADIOUR,WACK NGOUNA,0
OUADIOUR,MEDINA SABAKH,0
OUADIOUR,GNIBY,0
OUADIOUR,DAROU MINAME II,0
OUADIOUR,KATAKELKEUR MBOUCKI,0
OUADIOUR,KEUR MBOUCKI,0
OUADIOUR,SAGNA,0
OUADIOUR,IDA MOURIDE,0
OUADIOUR,MISSIRAH WADENE,0
OUADIOUR,LOUR ESCALE,0
OUADIOUR,MABO,1
OUADIOUR,MBANE,0
OUADIOUR,SALDE,0
OUADIOUR,NDIAYE MBERESS,0
OUADIOUR,GAMADJI SARRE,0
OUADIOUR,CAS CAS,0
OUADIOUR,RAO,1
OUADIOUR,THILE BOUBACAR,0
OUADIOUR,FAFACOUROU,0
OUADIOUR,MAMPATIM,0
OUADIOUR,NDORNA,0
OUADIOUR,BONCONTO,0
OUADIOUR,NIAMING,0
OUADIOUR,DIOULACOLON,0
OUADIOUR,SARE COLY SALE,0
OUADIOUR,PAKOUR,0
OUADIOUR,SARE BIDJI,0
OUADIOUR,DJIBANAR,0
OUADIOUR,DJIREDJI,0
OUADIOUR,DIAROUME,0
OUADIOUR,BONA,0
OUADIOUR,KARANTABA,0
OUADIOUR,DIENDE,0
OUADIOUR,BOGHAL,0
OUADIOUR,SIMBANDI BRASSOU,0
OUADIOUR,DJIBABOUYA,0
OUADIOUR,CABROUSSE,0
OUADIOUR,LOUDIA OUOLOF,0
OUADIOUR,SINDIAN,0
OUADIOUR,TENGHORY,0
OUADIOUR,KATABA I,0
OUADIOUR,TENDOUCK,0
OUADIOUR,NYASSIA,0
OUADIOUR,NIAGUIS,0
OUADIOUR,BANDAFASSI,0
OUADIOUR,BEMBOU,0
OUADIOUR,DAKATELY,0
OUADIOUR,DAR SALAM,0
OUADIOUR,FONGOLIMBI,0
OUADIOUR,SABODALA,0
OUADIOUR,KOUSSANAR,0
OUADIOUR,MISSIRAH,0
OUADIOUR,MAKACOULIBANTANG,0
OUADIOUR,KOUTHIABA OUOLOF,0
OUADIOUR,BAMBA NDIAYENE,0
OUADIOUR,KOULOR,0
OUADIOUR,DIANKE MAKHA,0
OUADIOUR,BALA,0
OUADIOUR,BOYNGUEL BAMBA,0
OUADIOUR,MOUDERY,0
OUADIOUR,KENIEBA,0
OUADIOUR,BELE,0
OUADIOUR,OGO,0
OUADIOUR,AGNAM CIVOL,0
OUADIOUR,VELINGARA,1
OUADIOUR,ORKADIERE,0
OUADIOUR,OURO SIDY,0
NDIOB,PARCELLES ASSAINIES,4
NDIOB,ALMADIES,4
NDIOB,GRAND DAKAR,8
NDIOB,DAKAR PLATEAU,2
NDIOB,GUEDIAWAYE,1
NDIOB,PIKINE DAGOUDANE,2
NDIOB,THIAROYE,2
NDIOB,NIAYES,1
NDIOB,RUFISQUE,1
NDIOB,BAMBILOR,1
NDIOB,KEUR MOUSSA,2
NDIOB,SINDIA,3
NDIOB,NOTTO,0
NDIOB,THIENABA,0
NDIOB,PAMBAL,0
NDIOB,MEOUANE,4
NDIOB,MERINA DAKHAR,0
NDIOB,NIAKHENE,0
NDIOB,THIES SUD,1
NDIOB,THIES NORD,0
NDIOB,FISSEL,0
NDIOB,SESSENE,0
NDIOB,TAIF,0
NDIOB,KAEL,0
NDIOB,NDAME,0
NDIOB,NDOULO,4
NDIOB,NDINDY,0
NDIOB,NGOYE,0
NDIOB,LAMBAYE,0
NDIOB,BABA GARAGE,0
NDIOB,COLOBANE,0
NDIOB,NIAKHAR,2
NDIOB,TATTAGUINE,0
NDIOB,OUADIOUR,0
NDIOB,NDIOB,244
NDIOB,FIMELA,0
NDIOB,NIODIOR,0
NDIOB,TOUBACOUTA,0
NDIOB,DJILOR,0
NDIOB,SAKAL,0
NDIOB,MEUR MOMAR SARR,0
NDIOB,MBEDIENE,0
NDIOB,COKI,0
NDIOB,SAGATTA GUETH I,0
NDIOB,SAGATTA GUETH II,0
NDIOB,DAROU MOUSTY,0
NDIOB,SAGATTA DJOLOF,0
NDIOB,YANG YANG,0
NDIOB,DODJI,0
NDIOB,BARKEDJI,1
NDIOB,MBADAKHOUNE,0
NDIOB,NGUELOU,0
NDIOB,NGOTHIE,5
NDIOB,KOUMBAL,4
NDIOB,NDIEDIENG,0
NDIOB,PAOS KOTO,0
NDIOB,WACK NGOUNA,0
NDIOB,MEDINA SABAKH,0
NDIOB,GNIBY,0
NDIOB,DAROU MINAME II,0
NDIOB,KATAKELKEUR MBOUCKI,0
NDIOB,KEUR MBOUCKI,0
NDIOB,SAGNA,0
NDIOB,IDA MOURIDE,0
NDIOB,MISSIRAH WADENE,0
NDIOB,LOUR ESCALE,0
NDIOB,MABO,0
NDIOB,MBANE,0
NDIOB,SALDE,0
NDIOB,NDIAYE MBERESS,1
NDIOB,GAMADJI SARRE,1
NDIOB,CAS CAS,0
NDIOB,RAO,0
NDIOB,THILE BOUBACAR,0
NDIOB,FAFACOUROU,0
NDIOB,MAMPATIM,0
NDIOB,NDORNA,0
NDIOB,BONCONTO,0
NDIOB,NIAMING,0
NDIOB,DIOULACOLON,0
NDIOB,SARE COLY SALE,0
NDIOB,PAKOUR,0
NDIOB,SARE BIDJI,0
NDIOB,DJIBANAR,0
NDIOB,DJIREDJI,0
NDIOB,DIAROUME,0
NDIOB,BONA,0
NDIOB,KARANTABA,0
NDIOB,DIENDE,0
NDIOB,BOGHAL,0
NDIOB,SIMBANDI BRASSOU,0
NDIOB,DJIBABOUYA,0
NDIOB,CABROUSSE,0
NDIOB,LOUDIA OUOLOF,0
NDIOB,SINDIAN,0
NDIOB,TENGHORY,0
NDIOB,KATABA I,0
NDIOB,TENDOUCK,0
NDIOB,NYASSIA,0
NDIOB,NIAGUIS,0
NDIOB,BANDAFASSI,0
NDIOB,BEMBOU,0
NDIOB,DAKATELY,0
NDIOB,DAR SALAM,0
NDIOB,FONGOLIMBI,0
NDIOB,SABODALA,0
NDIOB,KOUSSANAR,0
NDIOB,MISSIRAH,0
NDIOB,MAKACOULIBANTANG,0
NDIOB,KOUTHIABA OUOLOF,0
NDIOB,BAMBA NDIAYENE,0
NDIOB,KOULOR,0
NDIOB,DIANKE MAKHA,0
NDIOB,BALA,0
NDIOB,BOYNGUEL BAMBA,0
NDIOB,MOUDERY,0
NDIOB,KENIEBA,0
NDIOB,BELE,0
NDIOB,OGO,0
NDIOB,AGNAM CIVOL,0
NDIOB,VELINGARA,0
NDIOB,ORKADIERE,0
NDIOB,OURO SIDY,0
FIMELA,PARCELLES ASSAINIES,11
FIMELA,ALMADIES,5
FIMELA,GRAND DAKAR,14
FIMELA,DAKAR PLATEAU,12
FIMELA,GUEDIAWAYE,11
FIMELA,PIKINE DAGOUDANE,2
FIMELA,THIAROYE,0
FIMELA,NIAYES,4
FIMELA,RUFISQUE,1
FIMELA,BAMBILOR,1
FIMELA,KEUR MOUSSA,0
FIMELA,SINDIA,7
FIMELA,NOTTO,0
FIMELA,THIENABA,1
FIMELA,PAMBAL,0
FIMELA,MEOUANE,1
FIMELA,MERINA DAKHAR,0
FIMELA,NIAKHENE,0
FIMELA,THIES SUD,1
FIMELA,THIES NORD,0
FIMELA,FISSEL,0
FIMELA,SESSENE,11
FIMELA,TAIF,0
FIMELA,KAEL,0
FIMELA,NDAME,0
FIMELA,NDOULO,0
FIMELA,NDINDY,0
FIMELA,NGOYE,0
FIMELA,LAMBAYE,0
FIMELA,BABA GARAGE,0
FIMELA,COLOBANE,0
FIMELA,NIAKHAR,1
FIMELA,TATTAGUINE,3
FIMELA,OUADIOUR,0
FIMELA,NDIOB,0
FIMELA,FIMELA,537
FIMELA,NIODIOR,4
